row_id,paper_id,title,year,outcome,outcome_unit,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,sd_treatment,sd_control,se_treatment,se_control,treatment_description,control_description,confidence,source_type,notes,moderators
organic_yield_gap::IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight::129,IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight,Grain Yield and Hectolitre Weight of Some Wheat Cultivars in Organic and Conventional Production Systems,2022,Grain yield,kg/ha,3479.0,3363.0,3.449301219149569,3.0,3.0,LSD,1004.0,,,,,Organic production system (no-chemical input),Conventional production system (typical practices),high,table,2019 drought year. LSD is for C x S interaction at P≤0.05.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat (Triticum aestivum L.)', 'mod_region': 'Oltenia, Romania', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'reddish preluvosoil (pH 5.08-5.33, humus 2.2-2.7%)', 'mod_study_duration_years': 3.0, 'mod_year_of_harvest': 2019.0, 'mod_country': 'Romania', 'mod_cultivar': 'Pitar', 'mod_experimental_design': 'split-plot, 3 replications', 'mod_station': 'ARDS Şimnic, Craiova'}"
organic_yield_gap::IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight::130,IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight,Grain Yield and Hectolitre Weight of Some Wheat Cultivars in Organic and Conventional Production Systems,2022,Grain yield,kg/ha,3665.0,3195.0,14.710485133020343,3.0,3.0,LSD,1004.0,,,,,Organic production system (no-chemical input),Conventional production system (typical practices),high,table,2019 drought year. LSD is for C x S interaction at P≤0.05.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat (Triticum aestivum L.)', 'mod_region': 'Oltenia, Romania', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'reddish preluvosoil (pH 5.08-5.33, humus 2.2-2.7%)', 'mod_study_duration_years': 3.0, 'mod_year_of_harvest': 2019.0, 'mod_country': 'Romania', 'mod_cultivar': 'Ursita', 'mod_experimental_design': 'split-plot, 3 replications', 'mod_station': 'ARDS Şimnic, Craiova'}"
organic_yield_gap::IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight::131,IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight,Grain Yield and Hectolitre Weight of Some Wheat Cultivars in Organic and Conventional Production Systems,2022,Grain yield,kg/ha,3344.0,3599.0,-7.085301472631286,3.0,3.0,LSD,1004.0,,,,,Organic production system (no-chemical input),Conventional production system (typical practices),high,table,2019 drought year. LSD is for C x S interaction at P≤0.05.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat (Triticum aestivum L.)', 'mod_region': 'Oltenia, Romania', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'reddish preluvosoil (pH 5.08-5.33, humus 2.2-2.7%)', 'mod_study_duration_years': 3.0, 'mod_year_of_harvest': 2019.0, 'mod_country': 'Romania', 'mod_cultivar': 'Şimnic 60', 'mod_experimental_design': 'split-plot, 3 replications', 'mod_station': 'ARDS Şimnic, Craiova'}"
organic_yield_gap::IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight::132,IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight,Grain Yield and Hectolitre Weight of Some Wheat Cultivars in Organic and Conventional Production Systems,2022,Grain yield,kg/ha,2972.0,3289.0,-9.638187899057463,3.0,3.0,LSD,1004.0,,,,,Organic production system (no-chemical input),Conventional production system (typical practices),high,table,2019 drought year. LSD is for C x S interaction at P≤0.05.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat (Triticum aestivum L.)', 'mod_region': 'Oltenia, Romania', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'reddish preluvosoil (pH 5.08-5.33, humus 2.2-2.7%)', 'mod_study_duration_years': 3.0, 'mod_year_of_harvest': 2019.0, 'mod_country': 'Romania', 'mod_cultivar': 'Adelina', 'mod_experimental_design': 'split-plot, 3 replications', 'mod_station': 'ARDS Şimnic, Craiova'}"
organic_yield_gap::IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight::133,IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight,Grain Yield and Hectolitre Weight of Some Wheat Cultivars in Organic and Conventional Production Systems,2022,Grain yield,kg/ha,3579.0,3684.0,-2.850162866449512,3.0,3.0,LSD,1004.0,,,,,Organic production system (no-chemical input),Conventional production system (typical practices),high,table,2019 drought year. LSD is for C x S interaction at P≤0.05.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat (Triticum aestivum L.)', 'mod_region': 'Oltenia, Romania', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'reddish preluvosoil (pH 5.08-5.33, humus 2.2-2.7%)', 'mod_study_duration_years': 3.0, 'mod_year_of_harvest': 2019.0, 'mod_country': 'Romania', 'mod_cultivar': 'Otilia', 'mod_experimental_design': 'split-plot, 3 replications', 'mod_station': 'ARDS Şimnic, Craiova'}"
organic_yield_gap::IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight::134,IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight,Grain Yield and Hectolitre Weight of Some Wheat Cultivars in Organic and Conventional Production Systems,2022,Grain yield,kg/ha,2852.0,2858.0,-0.2099370188943317,3.0,3.0,LSD,1004.0,,,,,Organic production system (no-chemical input),Conventional production system (typical practices),high,table,2019 drought year. LSD is for C x S interaction at P≤0.05.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat (Triticum aestivum L.)', 'mod_region': 'Oltenia, Romania', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'reddish preluvosoil (pH 5.08-5.33, humus 2.2-2.7%)', 'mod_study_duration_years': 3.0, 'mod_year_of_harvest': 2019.0, 'mod_country': 'Romania', 'mod_cultivar': 'Bezostaia', 'mod_experimental_design': 'split-plot, 3 replications', 'mod_station': 'ARDS Şimnic, Craiova'}"
organic_yield_gap::IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight::135,IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight,Grain Yield and Hectolitre Weight of Some Wheat Cultivars in Organic and Conventional Production Systems,2022,Grain yield,kg/ha,4290.0,7254.0,-40.86021505376344,3.0,3.0,LSD,1818.0,,,,,Organic production system (no-chemical input),Conventional production system (typical practices),high,table,"2020: higher precipitation year, ~45% yield gap. Production system effect significant (F=130.582, P<0.05). LSD is for C x S interaction at P≤0.05.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat (Triticum aestivum L.)', 'mod_region': 'Oltenia, Romania', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'reddish preluvosoil (pH 5.08-5.33, humus 2.2-2.7%)', 'mod_study_duration_years': 3.0, 'mod_year_of_harvest': 2020.0, 'mod_country': 'Romania', 'mod_cultivar': 'Glosa', 'mod_experimental_design': 'split-plot, 3 replications', 'mod_station': 'ARDS Şimnic, Craiova'}"
organic_yield_gap::IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight::136,IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight,Grain Yield and Hectolitre Weight of Some Wheat Cultivars in Organic and Conventional Production Systems,2022,Grain yield,kg/ha,2349.0,6994.0,-66.41406920217328,3.0,3.0,LSD,1818.0,,,,,Organic production system (no-chemical input),Conventional production system (typical practices),high,table,2020 higher precipitation year. LSD is for C x S interaction at P≤0.05.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat (Triticum aestivum L.)', 'mod_region': 'Oltenia, Romania', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'reddish preluvosoil (pH 5.08-5.33, humus 2.2-2.7%)', 'mod_study_duration_years': 3.0, 'mod_year_of_harvest': 2020.0, 'mod_country': 'Romania', 'mod_cultivar': 'Izvor', 'mod_experimental_design': 'split-plot, 3 replications', 'mod_station': 'ARDS Şimnic, Craiova'}"
organic_yield_gap::IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight::137,IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight,Grain Yield and Hectolitre Weight of Some Wheat Cultivars in Organic and Conventional Production Systems,2022,Grain yield,kg/ha,4179.0,7245.0,-42.31884057971014,3.0,3.0,LSD,1818.0,,,,,Organic production system (no-chemical input),Conventional production system (typical practices),high,table,2020 higher precipitation year. LSD is for C x S interaction at P≤0.05.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat (Triticum aestivum L.)', 'mod_region': 'Oltenia, Romania', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'reddish preluvosoil (pH 5.08-5.33, humus 2.2-2.7%)', 'mod_study_duration_years': 3.0, 'mod_year_of_harvest': 2020.0, 'mod_country': 'Romania', 'mod_cultivar': 'Miranda', 'mod_experimental_design': 'split-plot, 3 replications', 'mod_station': 'ARDS Şimnic, Craiova'}"
organic_yield_gap::IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight::138,IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight,Grain Yield and Hectolitre Weight of Some Wheat Cultivars in Organic and Conventional Production Systems,2022,Grain yield,kg/ha,3738.0,8166.0,-54.22483468038208,3.0,3.0,LSD,1818.0,,,,,Organic production system (no-chemical input),Conventional production system (typical practices),high,table,2020 higher precipitation year. LSD is for C x S interaction at P≤0.05.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat (Triticum aestivum L.)', 'mod_region': 'Oltenia, Romania', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'reddish preluvosoil (pH 5.08-5.33, humus 2.2-2.7%)', 'mod_study_duration_years': 3.0, 'mod_year_of_harvest': 2020.0, 'mod_country': 'Romania', 'mod_cultivar': 'Pajura', 'mod_experimental_design': 'split-plot, 3 replications', 'mod_station': 'ARDS Şimnic, Craiova'}"
organic_yield_gap::IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight::139,IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight,Grain Yield and Hectolitre Weight of Some Wheat Cultivars in Organic and Conventional Production Systems,2022,Grain yield,kg/ha,4267.0,7325.0,-41.74744027303755,3.0,3.0,LSD,1818.0,,,,,Organic production system (no-chemical input),Conventional production system (typical practices),high,table,2020 higher precipitation year. LSD is for C x S interaction at P≤0.05.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat (Triticum aestivum L.)', 'mod_region': 'Oltenia, Romania', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'reddish preluvosoil (pH 5.08-5.33, humus 2.2-2.7%)', 'mod_study_duration_years': 3.0, 'mod_year_of_harvest': 2020.0, 'mod_country': 'Romania', 'mod_cultivar': 'Pitar', 'mod_experimental_design': 'split-plot, 3 replications', 'mod_station': 'ARDS Şimnic, Craiova'}"
organic_yield_gap::IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight::140,IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight,Grain Yield and Hectolitre Weight of Some Wheat Cultivars in Organic and Conventional Production Systems,2022,Grain yield,kg/ha,4547.0,7387.0,-38.44591850548261,3.0,3.0,LSD,1818.0,,,,,Organic production system (no-chemical input),Conventional production system (typical practices),high,table,2020 higher precipitation year. LSD is for C x S interaction at P≤0.05.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat (Triticum aestivum L.)', 'mod_region': 'Oltenia, Romania', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'reddish preluvosoil (pH 5.08-5.33, humus 2.2-2.7%)', 'mod_study_duration_years': 3.0, 'mod_year_of_harvest': 2020.0, 'mod_country': 'Romania', 'mod_cultivar': 'Ursita', 'mod_experimental_design': 'split-plot, 3 replications', 'mod_station': 'ARDS Şimnic, Craiova'}"
organic_yield_gap::IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight::141,IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight,Grain Yield and Hectolitre Weight of Some Wheat Cultivars in Organic and Conventional Production Systems,2022,Grain yield,kg/ha,3911.0,7636.0,-48.78208486118387,3.0,3.0,LSD,1818.0,,,,,Organic production system (no-chemical input),Conventional production system (typical practices),high,table,2020 higher precipitation year. LSD is for C x S interaction at P≤0.05.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat (Triticum aestivum L.)', 'mod_region': 'Oltenia, Romania', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'reddish preluvosoil (pH 5.08-5.33, humus 2.2-2.7%)', 'mod_study_duration_years': 3.0, 'mod_year_of_harvest': 2020.0, 'mod_country': 'Romania', 'mod_cultivar': 'Şimnic 60', 'mod_experimental_design': 'split-plot, 3 replications', 'mod_station': 'ARDS Şimnic, Craiova'}"
organic_yield_gap::IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight::142,IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight,Grain Yield and Hectolitre Weight of Some Wheat Cultivars in Organic and Conventional Production Systems,2022,Grain yield,kg/ha,4003.0,7404.0,-45.934629929767695,3.0,3.0,LSD,1818.0,,,,,Organic production system (no-chemical input),Conventional production system (typical practices),high,table,2020 higher precipitation year. LSD is for C x S interaction at P≤0.05.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat (Triticum aestivum L.)', 'mod_region': 'Oltenia, Romania', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'reddish preluvosoil (pH 5.08-5.33, humus 2.2-2.7%)', 'mod_study_duration_years': 3.0, 'mod_year_of_harvest': 2020.0, 'mod_country': 'Romania', 'mod_cultivar': 'Adelina', 'mod_experimental_design': 'split-plot, 3 replications', 'mod_station': 'ARDS Şimnic, Craiova'}"
organic_yield_gap::IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight::143,IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight,Grain Yield and Hectolitre Weight of Some Wheat Cultivars in Organic and Conventional Production Systems,2022,Grain yield,kg/ha,4663.0,7000.0,-33.385714285714286,3.0,3.0,LSD,1818.0,,,,,Organic production system (no-chemical input),Conventional production system (typical practices),high,table,2020 higher precipitation year. LSD is for C x S interaction at P≤0.05.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat (Triticum aestivum L.)', 'mod_region': 'Oltenia, Romania', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'reddish preluvosoil (pH 5.08-5.33, humus 2.2-2.7%)', 'mod_study_duration_years': 3.0, 'mod_year_of_harvest': 2020.0, 'mod_country': 'Romania', 'mod_cultivar': 'Otilia', 'mod_experimental_design': 'split-plot, 3 replications', 'mod_station': 'ARDS Şimnic, Craiova'}"
organic_yield_gap::IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight::144,IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight,Grain Yield and Hectolitre Weight of Some Wheat Cultivars in Organic and Conventional Production Systems,2022,Grain yield,kg/ha,3535.0,5577.0,-36.61466738389815,3.0,3.0,LSD,1818.0,,,,,Organic production system (no-chemical input),Conventional production system (typical practices),high,table,2020 higher precipitation year. LSD is for C x S interaction at P≤0.05.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat (Triticum aestivum L.)', 'mod_region': 'Oltenia, Romania', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'reddish preluvosoil (pH 5.08-5.33, humus 2.2-2.7%)', 'mod_study_duration_years': 3.0, 'mod_year_of_harvest': 2020.0, 'mod_country': 'Romania', 'mod_cultivar': 'Bezostaia', 'mod_experimental_design': 'split-plot, 3 replications', 'mod_station': 'ARDS Şimnic, Craiova'}"
organic_yield_gap::IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight::145,IoanaCDUNĂREANU_2022_Grain_Yield_and_Hectolitre_Weight,Grain Yield and Hectolitre Weight of Some Wheat Cultivars in Organic and Conventional Production Systems,2022,Grain yield,kg/ha,4573.0,7396.0,-38.16928069226609,3.0,3.0,LSD,1941.0,,,,,Organic production system (no-chemical input),Conventional production system (typical practices),high,table,"2021: ~43% yield gap. Production system effect significant (F=121.485, P<0.05). LSD is for C x S interaction at P≤0.05.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat (Triticum aestivum L.)', 'mod_region': 'Oltenia, Romania', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'reddish preluvosoil (pH 5.08-5.33, humus 2.2-2.7%)', 'mod_study_duration_years': 3.0, 'mod_year_of_harvest': 2021.0, 'mod_country': 'Romania', 'mod_cultivar': 'Glosa', 'mod_experimental_design': 'split-plot, 3 replications', 'mod_station': 'ARDS Şimnic, Craiova'}"
